"name";"table_name";"049_helptext__de_new";"049_helptext__en_new"
"primary_currency_iso4217";"t_country";"Der Währungscode wird gemäß dem internationalen Standard ISO-4217 angegeben, beispielsweise EUR für Euro oder USD für US-Dollar.";"The currency code is specified according to the international standard ISO 4217, for example EUR for Euro or USD for US Dollar."
"identifier";"pkg_external_tracker";"Der vom Anbieter vergebene Code, mit dem die jeweilige Seite eindeutig identifiziert wird.";"The code assigned by the provider that uniquely identifies the respective page."
"pkg_shop_rating_service_id";"shop_order";"Der verwendete Bewertungsservice, mit dem die Aufforderung zur Abgabe einer Bewertung versendet wurde.";"The review service used to send the request for a review."
"price_reference";"shop_article";"Der Vergleichspreis zeigt den ursprünglichen Preis des Artikels an und wird üblicherweise durchgestrichen dargestellt.";"The comparison price indicates the original price of the item and is usually shown crossed out."
"url_path";"shop_category";"Der URL-Pfad zur Kategorie. Dieses Feld wird automatisch vom System verwaltet.";"The URL path to the category. This field is managed automatically by the system."
"url_name";"shop_variant_type";"Der URL-Name wird genutzt, um die Adresse für die Detailansicht im Webshop zu erstellen.

Beispiel:
- Aus dem URL-Namen wird ein suchmaschinenfreundlicher Link generiert.";"The URL name is used to create the address for the detail view in the webshop.

Example:
- A search engine friendly link is generated from the URL name."
"cms_portal_mlt";"pkg_cms_text_block";"Der Textbaustein steht ausschließlich in den ausgewählten Portalen zur Verfügung.";"The text module is available exclusively on the selected portals."
"name_product";"shop_category";"Der Text wird als zusätzlicher Bestandteil im Produktnamen angezeigt.";"The text will be displayed as an additional component in the product name."
"signup_text";"pkg_newsletter_module_signup_config";"Der Text erscheint auf der Anmeldeseite oberhalb des Eingabeformulars.";"The text appears on the login page above the input form."
"system_name";"cms_image_crop_preset";"Der Systemname kann in Templates oder im Code verwendet werden, um einen bestimmten Bildausschnitt anzuzeigen. Es handelt sich um einen technischen Wert, der nicht geändert werden sollte, da vorhandener Code davon abhängig sein kann.

Aus Gründen der Einheitlichkeit im Code wird empfohlen, Systemnamen ausschließlich auf Englisch zu vergeben.";"The system name can be used in templates or code to display a specific image section. It is a technical value that should not be changed, as existing code may depend on it.

For the sake of consistency in the code, it is recommended to assign system names exclusively in English."
"system_name";"pkg_multi_module_set_item";"Der Systemname kann gesetzt werden, um das Set-Item eindeutig zu identifizieren.";"The system name can be set to uniquely identify the set item."
"systemname";"cms_config_parameter";"Der Systemname dient dazu, den jeweiligen Konfigurationsparameter innerhalb des Systems eindeutig zu identifizieren und aufzufinden.";"The system name is used to uniquely identify and locate the respective configuration parameter within the system."
"sslname";"cms_portal_domains";"Der SSL-Domainname (HTTPS) muss nur eingetragen werden, wenn er sich vom HTTP-Domainnamen unterscheidet.";"The SSL domain name (HTTPS) only needs to be entered if it differs from the HTTP domain name."
"optout_key";"pkg_newsletter_confirmation";"Der Schlüssel ist erforderlich, um das Double-Opt-Out-Verfahren durchzuführen.";"The key is required to carry out the double opt-out procedure."
"price_discounted";"shop_order_item";"Der rabattierte Preis entspricht dem Produktpreis abzüglich aller auf den Artikel angewendeten Rabatte. Es handelt sich dabei immer um den tatsächlich bezahlten Preis.

Bitte beachten: Da Festpreis-Rabatte oder Gutscheine mitunter nicht gleichmäßig und auf zwei Nachkommastellen gerundet auf die Einzelpreise verteilt werden können, sind an dieser Stelle Preise mit bis zu zehn Nachkommastellen möglich.";"The discounted price corresponds to the product price minus all discounts applied to the item. This is always the actual price paid.

Please note: Since fixed price discounts or vouchers cannot always be evenly distributed and rounded to two decimal places for individual item prices, prices with up to ten decimal places are possible here."
"active_to";"shop_discount";"Der Rabatt ist bis zu einem bestimmten Zeitpunkt gültig. Nach Ablauf dieses Datums kann er nicht mehr eingelöst werden.";"The discount is valid until a certain date. After this date has passed, it can no longer be redeemed."
"active_from";"shop_discount";"Der Rabatt ist ab diesem Zeitpunkt gültig.";"The discount is valid from this point onwards."
"less_file";"pkg_cms_theme_block_layout";"Der Pfad zur LESS- oder CSS-Datei muss mit einem / beginnen und bezieht sich auf das Verzeichnis customer/httpdocs.

Alle angegebenen LESS- oder CSS-Dateien werden immer geladen. Achte deshalb darauf, dass die enthaltenen CSS-Regeln eindeutig und spezifisch für das gewünschte Layout geschrieben sind, um Konflikte oder unerwünschte Auswirkungen auf andere Layouts zu vermeiden.";"The path to the LESS or CSS file must begin with a / and refers to the customer/httpdocs directory.

All specified LESS or CSS files are always loaded. Therefore, make sure that the CSS rules they contain are clearly defined and specific to the desired layout in order to avoid conflicts or unwanted effects on other layouts."
"description_start";"shop_module_article_list";"Der optionale Einleitungstext erscheint in der Regel am Anfang der Liste, direkt nach der Überschrift.";"The optional introductory text usually appears at the beginning of the list, directly after the heading."
"description_end";"shop_module_article_list";"Der optionale Abschlusstext erscheint üblicherweise am Ende der Liste.";"The optional closing text usually appears at the end of the list."
"title";"cms_tbl_display_list_fields";"Der Name dieses Felds wird in den Kopfzeilen von Listen angezeigt.";"The name of this field will be displayed in the headers of lists."
"constname";"cms_field_type";"Der Name dient dazu, einen Feldtypen innerhalb des Systems eindeutig zu identifizieren und wird ausschließlich intern verwendet.";"The name is used to uniquely identify a field type within the system and is used exclusively internally."
"name";"cms_tbl_conf_restrictions";"Der Name des Feldes, auf das sich die Einschränkung bezieht. Bitte geben Sie immer den vollständigen Bezug inklusive Tabellenname im Format meine_tabelle.mein_feld an. Dies stellt sicher, dass das Feld eindeutig identifiziert werden kann.";"The name of the field to which the constraint refers. Please always provide the complete reference including the table name in the format my_table.my_field. This ensures that the field can be uniquely identified."
"name";"module_customlist_config_sortfields";"Der Name der Spalte, nach der die Sortierung erfolgt. Das Tabellenpräfix sollte nicht angegeben werden.";"The name of the column by which the sorting is performed. The table prefix should not be specified."
"mysql_type";"cms_field_type";"Der MySQL-Datentyp, zum Beispiel DATE, INT, TEXT und andere, gibt an, welche Art von Daten in einem Feld gespeichert werden können.";"The MySQL data type, for example DATE, INT, TEXT, and others, specifies what kind of data can be stored in a field."
"value_max";"shop_shipping_type";"Der Maximalbetrag der Zusatzkosten wird festgelegt, wenn die Zusatzkosten prozentual berechnet werden. Solange die Zusatzkosten anhand eines Prozentsatzes berechnet werden, begrenzt dieser Wert die maximal anfallenden Zusatzkosten.";"The maximum amount of the additional costs is defined when the additional costs are calculated as a percentage. As long as the additional costs are calculated using a percentage, this value limits the maximum additional costs incurred."
"shop_stock_message_id";"shop_article";"Der Lieferstatus gibt in verständlicher Form an, wie die Verfügbarkeit eines Artikels derzeit ist. Diese Information wird so dargestellt, wie sie direkt von der angebundenen Schnittstelle empfangen wurde.";"The delivery status indicates, in an understandable form, the current availability of an item. This information is presented exactly as it was received from the connected interface."
"identifier";"shop_contributor_type";"Der hinterlegte Code dient dazu, eine bestimmte Art von Beitragendem eindeutig zu identifizieren. Das System oder der Datenimport nutzt diesen Code, um die jeweilige Kategorie klar zuordnen zu können.";"The stored code serves to uniquely identify a specific type of contributor. The system or data import uses this code to clearly assign the respective category."
"name_internal";"cms_portal_system_page";"Der hier eingetragene Wert ermöglicht es dem System, den entsprechenden Eintrag korrekt zu finden.";"The value entered here allows the system to correctly find the corresponding entry."
"cart_info_text";"shop";"Der hier eingegebene Text sollte alle rechtlich relevanten Informationen im Zusammenhang mit dem Warenkorb und dem Versand enthalten.

Beispiel:  
Alle Preise inklusive gesetzlicher Mehrwertsteuer. Zuzüglich Versandkostenpauschale von 3,50 € pro Bestellung. Ab einem Bestellwert von 20,00 € versandkostenfrei.";"All prices include statutory VAT. An additional flat shipping fee of €3.50 per order applies. Free shipping for orders over €20.00."
